runId,finalCensus,primarySuccessCount,optionalSuccessCount,maxStackHeight,totalAssets,adjacencyBonusTotal,boomRound,limiterMostHit,seed,policyCount,blightStart,blightEnd,blightClearedCount,stackSum,stacksAbove1,top3StackHeights,endgameSurgeRatio,maxSingleRoundGrowth,rewardPark,rewardMarket,rewardClinic,rewardTransit,rewardPolicy,totalSuitGrowth,totalAdjacencyGrowth,totalPolicyGrowth,totalEndgameBonus,blockedByMissionFail,blockedByJobs,blockedByServices,blockedByPotential,policyRewardsEarned,policiesApplied,assetRewardsEarned,assetsPlaced,rewardsWastedOrCapped,prestigeScore,prestigeMult,boomMult,endgameBase,endgameBonus,blightPenalty
4214,991712,6,9,5,4,20,5,Potential,1766085207002,1,0,0,2,65,16,5|5|5,1.522,22,1,3,0,1,6,28,20,0,338688.00000000006,8,13,0,5,6,1,5,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5354094560563798,1,277679,426351,0
4215,704805,7,10,5,10,15,,Jobs,1766085207004,0,0,0,1,69,16,5|5|5,1.268,16,3,2,4,3,4,33,15,0,147084.05878244052,4,21,2,0,4,0,12,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),77,1.3267062307161712,1,126865,168313,0
4216,545127,7,9,5,10,17,,Jobs,1766085207006,1,0,0,1,69,16,5|5|5,1.113,18,3,2,6,0,4,27,17,0,52669.578664227694,3,32,0,0,4,1,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5589549319380276,1,152636,237953,0
4217,559500,5,9,5,4,11,8,None,1766085207008,1,0,0,3,69,16,5|5|5,1.126,24,3,1,0,1,5,30,11,0,61346.26699388644,17,4,0,8,5,1,5,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),94,1.4483271048269482,1,156660,226895,0
4218,576721,6,7,5,8,17,7,Jobs,1766085207010,0,0,0,2,70,16,5|5|5,1.143,28,3,3,2,2,0,31,17,0,70509.85764487257,12,34,0,7,0,0,10,8,Unplaced assets remaining (best-effort),71,1.2648134791232228,1,46138,58356,0
4219,312690,4,11,5,3,10,8,Potential,1766085207012,1,0,1,3,72,16,5|5|5,0.824,26,1,0,2,1,3,20,10,0,0,22,0,0,11,3,1,4,3,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),78,1.2826740122553209,1,56284,72194,0.18
4220,611861,7,3,5,7,9,,Potential,1766085207014,1,0,0,1,71,16,5|5|5,1.179,14,1,2,3,2,2,14,9,0,90232.85550985481,5,0,0,6,2,1,8,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),92,1.4268732468944674,1,48949,69844,0
4221,1390206,6,7,5,5,16,6,Potential,1766085207016,1,1,0,2,70,16,5|5|5,1.825,30,0,2,2,2,3,26,16,0,626493.2799043342,12,0,0,8,3,1,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5478224422256086,1,111216,172143,0
4222,97061,3,11,5,5,17,,Potential,1766085207018,0,0,3,2,69,16,5|5|5,0.461,18,0,2,2,1,0,26,17,0,0,40,15,7,16,0,0,5,5,,24,0.915789267348206,1,7765,15000,0.54
4223,210921,5,8,5,6,17,,Jobs,1766085207020,1,0,0,3,68,16,5|5|5,1.002,8,1,3,2,0,3,34,17,0,0,19,44,0,9,3,1,6,6,Policy rewards not active (best-effort),77,1.2642820212546444,1,37966,48000,0
4224,686281,6,8,5,6,9,,Potential,1766085207022,1,0,0,2,71,16,5|5|5,1.251,18,3,1,1,1,4,22,9,0,134894.9999638608,9,2,0,5,4,1,6,6,Policy rewards not active (best-effort),95,1.464877384868772,1.35,123531,244293,0
4225,610714,7,7,5,9,18,,Potential,1766085207024,1,0,0,1,65,16,5|5|5,1.176,16,4,2,2,2,2,24,18,0,90232.85550985481,6,0,0,7,2,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5788576699499504,1,109929,173562,0
4226,1820192,8,7,5,12,18,8,Potential,1766085207026,1,0,0,0,72,16,5|5|5,2.105,23,1,3,5,3,3,28,18,0,950796.5127801285,0,0,2,0,3,1,12,12,Policy rewards not active (best-effort),100,1.6,1,509654,815446,0
4227,852763,5,11,5,6,23,6,Potential,1766085207028,1,0,0,3,68,16,5|5|5,1.404,24,1,1,3,1,3,18,23,0,242950.1664488138,18,0,0,21,3,1,6,6,Policy rewards not active (best-effort),100,1.6,1,238774,382038,0
4228,398728,6,9,5,10,17,,Potential,1766085207030,1,0,1,1,69,16,5|5|5,0.866,16,2,4,3,1,2,15,17,0,23259.578737469998,7,0,0,9,2,1,10,10,Policy rewards not active (best-effort),93,1.4363812256320516,1,71771,103091,0.18
4229,1042650,6,7,5,6,22,5,Potential,1766085207032,1,0,0,2,67,16,5|5|5,1.565,26,0,3,3,1,3,40,22,0,373186.6604079859,13,37,0,0,3,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),97,1.4831046759796553,1,187677,278345,0
4230,402682,6,6,5,5,18,,Potential,1766085207034,1,1,0,2,72,16,5|5|5,1.003,11,1,1,1,2,4,21,18,0,0,4,5,0,4,4,1,5,5,Policy rewards not active (best-effort),96,1.4814883479491643,1,112751,167039,0
4231,458828,8,6,5,7,18,8,Jobs,1766085207036,1,0,0,0,66,16,5|5|5,1.03,21,2,3,1,3,5,22,18,0,12157.823389288618,0,26,0,0,5,1,9,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5411539722406307,1,82589,127282,0
4232,628991,6,9,5,7,11,,Potential,1766085207038,0,0,0,2,70,16,5|5|5,1.195,17,1,2,3,3,2,27,11,0,100764.10659899013,10,0,0,12,2,0,9,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),71,1.2646232841145106,1,50319,63635,0
4233,1509342,7,7,5,5,11,7,Potential,1766085207040,1,0,0,1,72,16,5|5|5,1.908,28,0,2,3,1,6,32,11,0,713957.114986593,6,2,0,7,6,1,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5334305855123902,1,422616,648052,0
4234,358623,7,11,5,15,11,,Potential,1766085207042,0,0,1,0,72,16,5|5|5,0.832,12,3,3,5,4,1,29,11,0,4010.5860349865134,8,0,0,9,1,0,15,15,Policy rewards not active (best-effort),61,1.1706015599696036,1,28690,33585,0.18
4235,446943,7,9,5,11,15,,Potential,1766085207044,1,0,0,1,58,15,5|5|4,1.02,12,4,2,3,3,3,30,15,0,7672.799536334168,3,0,0,4,3,1,12,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),98,1.4996329699387916,1,80450,120645,0
4236,899275,7,9,5,9,10,,Potential,1766085207046,1,1,0,1,70,16,5|5|5,1.446,19,1,3,3,4,5,27,10,0,273534.86787965195,3,6,0,4,5,1,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5323451415115117,1,251797,385840,0
4237,500142,8,10,5,12,10,,Potential,1766085207048,1,0,0,0,71,16,5|5|5,1.069,13,3,4,4,3,4,26,10,0,29765.74166422024,0,10,0,0,4,1,14,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),96,1.4722896179229736,1,140040,206179,0
4238,314629,6,9,5,9,11,,Potential,1766085207050,1,0,0,2,67,16,5|5|5,1.004,9,0,4,3,2,3,24,11,0,0,11,2,0,13,3,1,9,9,Policy rewards not active (best-effort),86,1.3598464369252827,1,25170,34227,0
4239,1949642,7,7,5,8,17,3,Potential,1766085207052,1,0,0,1,64,16,5|5|5,2.181,24,2,3,4,1,4,31,17,0,1052497.8438604986,8,0,4,9,4,1,10,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),92,1.4343489935255966,1,350936,503365,0
4240,103908,4,8,5,7,11,,Potential,1766085207054,0,0,3,1,65,16,5|5|5,0.462,16,4,1,1,1,1,26,11,0,0,20,4,0,27,1,0,7,7,Policy rewards not active (best-effort),30,0.9442203856687181,1,8313,15000,0.54
4241,376659,7,11,5,13,18,3,Jobs,1766085207056,0,0,1,0,70,16,5|5|5,0.845,20,6,3,4,0,5,36,18,0,12157.823389288618,9,56,0,0,5,0,13,13,Policy rewards not active (best-effort),59,1.1574859388096117,1,30133,34879,0.18
4242,611102,6,9,5,8,16,7,Potential,1766085207058,1,0,0,2,67,16,5|5|5,1.177,20,1,3,3,2,2,30,16,0,90232.85550985481,12,9,0,14,2,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5465558566875588,1,48888,75608,0
4243,315218,7,8,5,8,11,,Potential,1766085207060,1,0,0,1,67,16,5|5|5,1.006,10,2,2,3,2,4,22,11,0,0,4,0,0,5,4,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),87,1.3695916253372813,1,88261,120882,0
4244,284981,7,6,5,8,10,,Jobs,1766085207062,1,0,0,1,64,16,5|5|5,1.004,10,2,3,2,2,4,28,10,0,0,2,23,0,0,4,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),83,1.3296352874087787,1,51297,68206,0
4245,471319,6,10,5,10,10,,None,1766085207064,1,0,0,2,71,16,5|5|5,1.04,15,4,4,1,2,3,26,10,0,17374.481426130922,13,10,0,0,3,1,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),92,1.432343128983902,1,37706,54008,0
4246,287755,5,11,5,5,17,,Potential,1766085207066,1,1,1,2,70,16,5|5|5,0.822,14,2,0,1,2,6,17,17,0,0,9,0,0,10,6,1,5,5,Policy rewards not active (best-effort),86,1.3665341936853417,1,51796,70781,0.18
4247,1117632,6,10,5,12,11,6,None,1766085207068,1,0,0,2,69,16,5|5|5,1.624,26,2,5,4,1,1,36,11,0,427250.5226842455,16,0,0,8,1,1,12,12,,100,1.5346987413799273,1,201174,308741,0
4248,576045,7,11,5,11,11,,Potential,1766085207070,1,0,0,1,68,16,5|5|5,1.142,16,6,2,3,1,3,25,11,0,70509.85764487257,6,3,0,0,3,1,12,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),98,1.4977662066457857,1,161293,241579,0
4249,433914,6,9,5,9,17,,Potential,1766085207072,0,0,1,1,66,16,5|5|5,0.899,16,3,4,1,1,2,32,17,0,44498.7548940059,16,0,0,18,2,0,9,9,Policy rewards not active (best-effort),66,1.2167172916951572,1,34713,42236,0.18
4250,279175,6,11,5,10,17,,Services,1766085207074,0,0,2,0,68,16,5|5|5,0.648,18,5,3,2,0,5,33,17,0,4010.5860349865134,20,8,10,23,5,0,10,10,Policy rewards not active (best-effort),55,1.122631374811972,1,50252,56414,0.36
4251,646918,7,10,5,9,11,,Potential,1766085207076,0,0,0,1,70,16,5|5|5,1.212,17,2,2,3,4,5,21,11,0,111725.37382096253,5,0,0,6,5,0,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),73,1.2871568032315974,1,116445,149883,0
4252,1392194,5,9,5,3,24,3,Potential,1766085207078,1,0,0,3,70,16,5|5|5,1.828,30,1,0,1,2,6,28,24,0,626493.2799043342,18,16,0,14,6,1,4,3,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,389814,623702,0
4253,270448,6,6,5,9,17,,Jobs,1766085207080,0,0,1,1,65,16,5|5|5,0.824,14,0,4,3,2,1,33,17,0,0,16,45,0,0,1,0,9,9,Policy rewards not active (best-effort),58,1.1486879683208695,1,48681,55919,0.18
4254,647262,8,7,5,12,10,,Potential,1766085207082,1,0,0,0,71,16,5|5|5,1.212,14,5,2,3,2,3,21,10,0,111725.37382096253,0,5,0,0,3,1,12,12,Policy rewards not active (best-effort),97,1.4946958237135015,1,116507,174143,0
4255,513918,6,7,5,8,10,,Potential,1766085207084,1,0,0,2,67,16,5|5|5,1.082,16,2,3,2,1,2,26,10,0,36855.62864770472,8,2,0,11,2,1,8,8,Policy rewards not active (best-effort),92,1.428143627523053,1,92505,132110,0
4256,398604,6,8,5,7,18,,Potential,1766085207086,0,0,1,1,68,16,5|5|5,0.866,18,0,3,3,1,3,24,18,0,23259.578737469998,11,0,0,13,3,0,7,7,Policy rewards not active (best-effort),67,1.230987134605634,1,31888,39254,0.18
4257,611267,7,8,5,8,11,,Potential,1766085207088,0,0,0,1,71,16,5|5|5,1.177,16,2,1,4,3,3,22,11,0,90232.85550985481,4,0,0,5,3,0,10,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),71,1.2698057184977416,1,110028,139714,0
4258,118723,6,11,5,10,11,,Potential,1766085207090,1,0,1,1,71,16,5|5|5,0.823,6,1,3,6,1,2,19,11,0,0,6,0,0,9,2,1,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),71,1.2072466284407688,1,33242,40131,0.18
4259,1755861,7,8,5,8,24,5,Potential,1766085207093,1,0,0,1,69,16,5|5|5,2.066,29,2,4,3,0,4,32,24,0,901411.4344445791,6,12,0,0,4,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,316055,505688,0
4260,969055,6,10,5,7,16,7,Potential,1766085207095,1,1,0,2,64,15,5|5|5,1.505,20,1,5,1,2,4,29,16,0,321913.0288456441,8,0,0,5,4,1,9,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5884104966350723,1,174430,277066,0
4261,226334,8,8,5,10,17,,Potential,1766085207097,1,0,0,0,63,16,5|5|5,1.005,6,4,2,2,5,3,21,17,0,0,0,0,0,0,3,1,13,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),90,1.4080681501925585,1,63374,89235,0
4262,373390,7,9,5,10,17,,Jobs,1766085207099,0,0,0,1,70,16,5|5|5,1.003,12,0,6,3,3,2,32,17,0,0,4,50,0,0,2,0,12,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),71,1.2664173473140332,1,104549,132403,0
4263,173183,6,7,5,9,16,,Potential,1766085207101,0,0,2,0,62,16,5|5|5,0.643,10,2,3,2,2,2,24,16,0,0,10,0,0,13,2,0,9,9,Policy rewards not active (best-effort),47,1.0600916569442878,1,13855,15000,0.36
4264,1477441,7,7,5,10,10,4,Potential,1766085207102,1,0,0,1,70,16,5|5|5,1.885,24,3,4,2,2,1,30,10,0,691690.5640391274,8,3,0,0,1,1,11,10,Unplaced assets remaining (best-effort),100,1.5198519412730782,1,265939,404188,0
4265,365543,5,7,5,3,11,,Potential,1766085207104,1,1,0,3,63,16,5|5|5,1.002,13,1,1,1,0,4,32,11,0,0,15,0,0,0,4,1,3,3,Policy rewards not active (best-effort),86,1.3608611120049474,1,65798,89542,0
4266,138015,4,6,5,5,18,,Jobs,1766085207106,0,1,3,1,64,16,5|5|5,0.462,16,2,3,0,0,1,33,18,0,0,30,38,0,2,1,0,5,5,Policy rewards not active (best-effort),34,0.968474869837133,1,11041,15000,0.54
4267,239701,4,8,5,4,17,,Potential,1766085207109,0,0,1,3,69,16,5|5|5,0.823,16,0,2,2,2,2,23,17,0,0,18,0,0,25,2,0,6,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),54,1.1149620916027807,1,43146,48106,0.18
4268,1067282,6,8,5,6,16,6,Potential,1766085207111,1,1,0,2,69,16,5|5|5,1.585,24,1,1,3,2,3,30,16,0,390902.7404988706,10,0,0,12,3,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5920406035210841,1,85383,135933,0
4269,191877,5,8,5,8,22,5,Potential,1766085207113,0,0,3,0,65,16,5|5|5,0.461,20,2,3,2,1,2,31,22,0,0,26,42,0,7,2,0,8,8,Policy rewards not active (best-effort),42,1.0223518091892683,1,15350,15693,0.54
4270,140188,4,6,5,2,16,,Potential,1766085207115,1,1,2,2,69,16,5|5|5,0.644,12,1,0,0,1,2,19,16,0,0,11,0,0,16,2,1,2,2,Policy rewards not active (best-effort),67,1.173102268362486,1,25234,29602,0.36
4271,1599483,8,8,5,13,19,7,Jobs,1766085207117,1,0,0,0,71,16,5|5|5,1.967,26,3,5,4,3,1,22,19,0,782329.7756436195,0,12,0,0,1,1,15,13,Unplaced assets remaining (best-effort),100,1.6,1,127959,204734,0
4272,612228,7,10,5,9,11,,Potential,1766085207119,0,0,0,1,71,16,5|5|5,1.179,16,4,3,1,3,5,24,11,0,90232.85550985481,5,0,0,6,5,0,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),72,1.2795277018118014,1,110201,141005,0
4273,755714,6,7,5,8,24,4,Potential,1766085207121,1,0,1,1,69,16,5|5|5,1.201,20,3,2,2,1,2,22,24,0,289332.11440898,15,0,0,17,2,1,8,8,Policy rewards not active (best-effort),100,1.6,1,211600,338560,0.18
4274,724261,7,9,5,9,11,8,Jobs,1766085207123,0,0,0,1,64,16,5|5|5,1.286,21,3,4,1,4,1,31,11,0,159664.30586498504,4,13,0,5,1,0,12,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),74,1.297739986747675,1,130367,169182,0
4275,851898,7,6,5,7,17,8,Potential,1766085207125,1,0,0,1,65,16,5|5|5,1.403,20,3,2,2,0,4,32,17,0,242950.1664488138,8,0,0,9,4,1,7,7,Policy rewards not active (best-effort),100,1.6,1,153342,245347,0
4276,224595,6,10,5,12,17,,Potential,1766085207127,0,0,2,0,70,16,5|5|5,0.642,14,5,3,3,1,2,23,17,0,0,8,0,0,11,2,0,12,12,Policy rewards not active (best-effort),54,1.113375614438799,1,17968,20005,0.36
4277,531829,6,7,5,8,18,,Potential,1766085207129,1,1,1,1,69,16,5|5|5,0.996,16,2,2,2,2,3,28,18,0,111725.37382096253,10,0,0,11,3,1,8,8,Policy rewards not active (best-effort),96,1.4812891031396715,1,148912,220582,0.18
4278,874090,7,9,5,14,9,8,Potential,1766085207131,1,0,0,1,71,16,5|5|5,1.422,20,3,5,4,3,1,22,9,0,258072.58194873488,5,2,2,6,1,1,15,14,Unplaced assets remaining (best-effort),99,1.5187754340148398,1,157336,238958,0
4279,628753,6,10,5,10,16,,Potential,1766085207133,1,0,0,2,66,16,5|5|5,1.194,18,3,2,4,2,1,22,16,0,100764.10659899013,9,0,0,11,1,1,11,10,Unplaced assets remaining (best-effort),100,1.5570196276176334,1,113176,176217,0
4280,196303,7,10,5,12,15,,Potential,1766085207135,1,0,0,1,62,16,5|5|5,1.003,6,2,4,4,3,2,25,15,0,0,1,0,0,1,2,1,13,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),86,1.363121086293682,1,54965,74924,0
4281,270361,5,6,5,5,10,,Potential,1766085207137,1,0,1,2,67,16,5|5|5,0.824,10,1,1,2,1,2,19,10,0,0,14,0,0,17,2,1,5,5,Policy rewards not active (best-effort),75,1.2481023803276934,1,48665,60739,0.18
4282,1885088,7,5,5,9,18,8,None,1766085207139,1,0,0,1,69,16,5|5|5,2.144,42,2,2,3,2,2,27,18,0,1001162.8439564896,8,6,0,0,2,1,9,9,Policy rewards not active (best-effort),94,1.450878121868652,1,339316,492306,0
4283,767320,8,10,5,13,11,,Potential,1766085207141,1,0,0,0,71,16,5|5|5,1.328,15,1,4,7,3,3,26,11,0,185967.1063524074,0,12,0,0,3,1,15,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5538982582870768,1,138118,214621,0
4284,83777,5,5,5,4,11,,Potential,1766085207143,0,0,3,0,69,16,5|5|5,0.463,10,2,0,2,0,3,19,11,0,0,12,0,0,17,3,0,4,4,Policy rewards not active (best-effort),27,0.9321293474319641,1,15080,15000,0.54
4285,471532,8,8,5,12,11,,Potential,1766085207145,0,0,0,0,71,16,5|5|5,1.041,14,4,2,4,3,3,24,11,0,17374.481426130922,0,2,0,0,3,0,13,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),69,1.2491044022619895,1,84876,106019,0
4286,485944,7,8,5,10,19,,Potential,1766085207147,1,0,0,1,70,16,5|5|5,1.056,18,4,4,1,2,4,18,19,0,23259.578737469998,6,0,0,7,4,1,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5617843782275669,1,87470,136609,0
4287,594393,8,11,5,14,18,,Potential,1766085207149,1,0,0,0,66,16,5|5|5,1.161,15,5,4,4,4,2,28,18,0,80143.66663820032,0,0,0,0,2,1,17,14,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,106991,171186,0
4288,350129,4,8,5,5,17,5,Potential,1766085207151,1,0,1,3,68,16,5|5|5,0.827,24,2,0,3,0,1,27,17,0,1323,22,0,0,28,1,1,5,5,,87,1.3738979000331923,1,28010,38483,0.18
4289,328730,6,7,5,7,11,,Potential,1766085207153,1,1,0,2,69,16,5|5|5,1.002,11,1,1,1,4,4,24,11,0,0,9,0,0,11,4,1,7,7,Policy rewards not active (best-effort),85,1.3568847498899286,1,59171,80288,0
4290,499780,7,11,5,10,11,,None,1766085207155,1,0,0,1,68,16,5|5|5,1.069,15,2,4,3,3,3,25,11,0,29765.74166422024,4,0,0,0,3,1,12,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),96,1.4754211590126762,1,89960,132729,0
4291,667443,7,11,5,10,11,7,Jobs,1766085207157,1,0,0,1,70,16,5|5|5,1.233,20,3,2,4,3,4,29,11,0,123105.68765081376,5,12,0,0,4,1,12,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5204332482785443,1,186884,284145,0
4292,307389,7,9,5,8,11,,Potential,1766085207159,1,0,0,1,70,16,5|5|5,1.005,9,2,3,4,1,3,22,11,0,0,5,0,0,6,3,1,10,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),87,1.3709108695313885,1,55330,75852,0
4293,647256,7,10,5,9,11,,Jobs,1766085207161,1,0,0,1,71,16,5|5|5,1.212,19,4,1,3,2,5,33,11,0,111725.37382096253,6,10,0,7,5,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),97,1.4892637003484146,1,116506,173508,0
4294,324495,7,12,5,14,11,,Potential,1766085207163,0,0,1,0,68,16,5|5|5,0.823,11,2,6,4,2,3,22,11,0,0,8,0,0,9,3,0,14,14,Policy rewards not active (best-effort),59,1.1576886712995353,1,58409,67619,0.18
4295,471720,5,9,5,6,17,8,Potential,1766085207165,1,0,0,3,67,16,5|5|5,1.041,24,0,4,2,1,2,24,17,0,17374.481426130922,18,0,0,24,2,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),98,1.5005384407053264,1,37738,56627,0
4296,610979,8,8,5,13,18,,Potential,1766085207167,0,0,0,0,68,16,5|5|5,1.177,13,5,4,5,1,1,25,18,0,90232.85550985481,0,0,0,0,1,0,15,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),80,1.3648813708788838,1,48878,66713,0
4297,203573,6,10,5,9,11,,None,1766085207169,1,0,1,1,67,16,5|5|5,0.824,11,2,2,4,2,3,25,11,0,0,9,3,0,7,3,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),75,1.2535485289823947,1,16286,20415,0.18
4298,417226,5,9,5,8,18,8,Potential,1766085207172,1,0,0,3,71,16,5|5|5,1.002,20,1,3,3,2,1,21,18,0,0,15,0,0,18,1,1,9,8,Unplaced assets remaining (best-effort),97,1.4913797635139774,1,33378,49779,0
4299,284918,5,8,5,5,10,,Potential,1766085207174,1,0,0,3,68,16,5|5|5,1.003,19,0,2,3,0,3,29,10,0,0,12,17,0,0,3,1,5,5,Policy rewards not active (best-effort),81,1.3106693755792191,1,51285,67218,0
4300,685767,5,9,5,7,17,7,Potential,1766085207176,1,1,0,3,71,16,5|5|5,1.25,20,1,3,1,2,2,23,17,0,134894.9999638608,13,0,0,11,2,1,7,7,Policy rewards not active (best-effort),100,1.5602398396586323,1,54861,85596,0
4301,874347,6,8,5,8,16,8,Jobs,1766085207178,1,0,0,2,66,16,5|5|5,1.422,38,1,4,4,0,3,32,16,0,258072.58194873488,16,30,0,0,3,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),92,1.429839362694725,1,157382,225031,0
4302,210730,5,12,5,11,15,,Potential,1766085207180,0,0,2,1,60,16,5|5|5,0.642,12,3,5,3,0,1,26,15,0,0,20,0,0,24,1,0,11,11,Policy rewards not active (best-effort),45,1.0461454704759936,1,16858,17636,0.36
4303,281746,5,9,5,7,17,,Potential,1766085207182,0,0,1,2,71,16,5|5|5,0.822,19,0,3,4,2,1,29,17,0,0,22,39,0,10,1,0,9,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),59,1.1559681408185833,1,22540,26056,0.18
4304,544776,6,7,5,5,11,,Potential,1766085207183,1,0,0,2,69,16,5|5|5,1.112,18,0,2,3,1,4,21,11,0,52669.578664227694,10,0,0,8,4,1,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),94,1.449622921480176,1,98060,142150,0
4305,410068,6,6,5,5,18,,Jobs,1766085207186,1,1,0,2,72,16,5|5|5,1.003,16,0,1,3,2,3,30,18,0,0,9,28,0,0,3,1,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),88,1.3859954394035734,1,32805,45468,0
4306,1118294,6,11,5,13,9,4,Potential,1766085207188,0,0,1,1,67,16,5|5|5,1.482,24,2,4,4,3,1,38,9,0,605302.3707333542,18,0,16,0,1,0,13,13,Policy rewards not active (best-effort),51,1.086142989069004,1,201293,218633,0.18
4307,263034,4,8,5,8,16,6,Potential,1766085207190,0,0,2,2,71,16,5|5|5,0.643,24,4,2,2,0,0,29,16,0,0,26,2,0,32,0,0,8,8,,52,1.0949780075317066,1,21043,23042,0.36
4308,248101,6,8,5,10,17,,Potential,1766085207192,1,1,0,2,62,16,5|5|5,1.004,8,3,2,4,2,1,29,17,0,0,5,0,0,6,1,1,11,10,Unplaced assets remaining (best-effort),88,1.3906335197667214,1,44658,62103,0
4309,100636,5,4,5,4,10,,Potential,1766085207194,1,0,0,3,67,16,5|5|5,1.004,3,0,4,0,0,1,24,10,0,0,8,0,0,12,1,1,4,4,,69,1.1947708430803743,1,8051,15000,0
4310,251811,4,9,5,3,11,8,Potential,1766085207196,1,0,1,3,70,16,5|5|5,0.823,27,0,2,2,0,2,24,11,0,0,19,13,0,15,2,1,4,3,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),75,1.2471798904404077,1,45326,56530,0.18
4311,1754640,8,6,5,10,17,4,Potential,1766085207198,1,0,0,0,69,16,5|5|5,2.065,20,3,2,3,3,3,26,17,0,901411.4344445791,0,0,5,0,3,1,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,315835,505336,0
4312,1600007,7,6,5,6,10,7,Potential,1766085207200,1,0,0,1,72,16,5|5|5,1.968,26,1,4,2,1,3,22,10,0,782329.7756436195,6,0,0,0,3,1,8,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),99,1.5129714018312685,1,448002,677814,0
4313,262360,5,8,5,6,10,,Potential,1766085207202,0,1,2,1,73,16,5|5|5,0.642,16,3,1,1,1,2,25,10,0,0,21,0,7,21,2,0,6,6,Policy rewards not active (best-effort),47,1.0561549521125837,1,20989,22168,0.36
4314,1421428,6,8,5,8,16,5,Potential,1766085207204,1,0,0,2,70,16,5|5|5,1.848,26,1,4,3,1,3,31,16,0,647956.4599019219,14,0,20,0,3,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),90,1.411848367630919,1,113714,160547,0
4315,2120657,8,6,5,10,23,7,Potential,1766085207206,0,0,0,0,66,16,5|5|5,2.278,21,4,3,2,3,2,27,23,0,1184995.5193369067,0,2,0,0,2,0,12,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),89,1.4621324967995435,1,381718,558122,0
